aaa,bbb,ccc,ddd,eee,fff,ggg,hhh,iii,jjj,kkk,lll,mmm,nnn,ooo,ppp,qqq,rrr,sss,ttt,uuu,vvv,www,xxx,yyy,zzz,abc,bca,bcd,adc,aed,afg,ags,ahp,ail,ajm,bkx,ilm,hmt,xnl,aop,aph,aqr,gru,asi,atn,bus,avq,awn,axo,qyv,uzx,bap,nba,ncd,pdq,lek,mlf,gan,hur,iqp,Class
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851235431,0,0,0,0,0,0,0,0,0,0,0,0.838974359,0,0,0.425900766,0,0,0,0,0,0.852067932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0.788611389
0,0,0,0,0,0,0,0.674605395,0,0,0.721671662,0,0,0,0,0.7801332,0,0.826759907,0,0,0,0,0,0,0,0,0,0.854092574,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0.746586747,0,0,0,0,0,0.425900766,0,0,0.758814519
0,0,0.621998002,0,0,0.759427239,0,0,0,0,0.721671662,0,0,0,0.731655012,0,0,0,0,0,0,0.847985348,0,0,0.854092574,0,0,0,0,0.841878122,0.838974359,0,0,0,0.425900766,0,0,0.722504163,0,0.852067932,0,0,0.754452214,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0,0.818095238
0,0,0,0,0.786193806,0,0,0,0.749190809,0,0,0.641811522,0.717369297,0,0,0.7801332,0,0.826759907,0,0,0.778548119,0,0,0.847985348,0,0,0,0.854092574,0,0.841878122,0,0,0,0,0,0.425900766,0,0,0,0,0,0.811641692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.836070596
0,0,0,0,0,0,0,0,0.749190809,0,0.721671662,0,0.717369297,0,0.731655012,0,0,0.826759907,0,0,0,0,0.832647353,0,0,0,0,0,0,0.841878122,0,0,0,0.425900766,0,0,0,0,0.785534466,0,0,0,0.754452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0.823936064,0.814358974
0,0,0,0,0.786193806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.754452214,0,0,0,0,0.425900766,0,0.626300366,0,0,0,0,0,0,0.425900766,0,0.425900766,0.425900766,0,0.425900766
0,0.691075591,0,0,0,0,0.747639028,0.674605395,0,0,0,0,0,0,0,0,0,0.826759907,0,0,0.778548119,0.847985348,0,0,0,0.839020979,0.82983683,0,0.778548119,0,0,0.425900766,0,0,0.425900766,0.425900766,0.597649018,0,0,0,0.425900766,0,0.754452214,0,0.425900766,0,0,0,0,0.626300366,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0,0.689457209
0,0,0.621998002,0.762457542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0,0.589044289
0.771468531,0,0,0,0,0,0,0.674605395,0,0,0.721671662,0,0,0.646346986,0,0,0,0,0.851235431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853573094,0,0.425900766,0,0,0,0.785534466,0,0,0.811641692,0,0.425900766,0,0,0,0.425900766,0.620586081,0,0,0,0.746586747,0.425900766,0,0,0,0,0,0.425900766,0,0.674745255
0,0,0,0,0,0,0.747639028,0,0,0,0.721671662,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0.841878122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.824515485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0.839020979,0,0,0.778548119,0.841878122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626300366,0,0,0,0,0,0,0,0,0,0,0,0.847718948
0,0,0,0,0,0,0,0,0.749190809,0,0,0,0,0.646346986,0,0,0,0,0.851235431,0,0,0,0,0,0,0.839020979,0.82983683,0,0,0,0.838974359,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0.758361638,0,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0,0.748578089
0,0,0,0,0.786193806,0,0.747639028,0,0,0,0,0,0,0,0,0,0,0,0.851235431,0.839020979,0,0,0,0.847985348,0,0,0,0,0.778548119,0,0,0.425900766,0,0,0.425900766,0.425900766,0.597649018,0,0,0,0.425900766,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0.746586747,0,0,0,0,0,0,0,0.823936064,0.648245088
0,0,0,0,0,0.759427239,0.747639028,0,0.749190809,0,0,0,0.717369297,0.646346986,0,0,0,0,0,0,0.778548119,0.847985348,0,0,0,0,0.82983683,0.854092574,0,0,0,0,0,0.425900766,0,0.425900766,0.597649018,0,0,0,0.425900766,0,0,0.425900766,0,0,0.758361638,0.425900766,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0,0,0.582843823
0.771468531,0,0,0,0,0,0.747639028,0.674605395,0,0,0,0,0,0,0,0.7801332,0,0,0.851235431,0,0,0.847985348,0,0,0,0.839020979,0.82983683,0,0,0,0.838974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758361638,0,0,0,0.425900766,0.425900766,0,0,0,0,0,0,0,0,0.823936064,0.841738262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826759907,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787812188
0.771468531,0,0,0,0.786193806,0.759427239,0.747639028,0,0,0,0,0,0,0,0,0,0.835897436,0,0,0.839020979,0,0,0,0,0,0.839020979,0,0.854092574,0.778548119,0,0,0.425900766,0.853573094,0.425900766,0,0,0,0,0.785534466,0,0,0,0.754452214,0,0,0,0,0.425900766,0,0.626300366,0,0.425900766,0.746586747,0,0,0,0.425900766,0.425900766,0.425900766,0,0,0.77010323
0.771468531,0,0,0,0.786193806,0,0,0,0.749190809,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0.811641692,0,0,0,0,0.758361638,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0,0,0,0,0.82029304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731655012,0,0,0,0,0,0,0,0.832647353,0.847985348,0,0,0.82983683,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0.785534466,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0.425900766,0.425900766,0,0,0.555777556
0,0.691075591,0,0,0.786193806,0,0.747639028,0.674605395,0.749190809,0,0,0,0,0,0,0,0,0,0.851235431,0,0,0,0,0,0,0,0,0,0,0,0.838974359,0,0.853573094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823936064,0.853872794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854092574,0.778548119,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0.754452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.721891442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835897436,0,0,0.839020979,0,0,0,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854092574
0,0.691075591,0.621998002,0,0,0,0,0,0.749190809,0,0.721671662,0,0.717369297,0,0.731655012,0,0,0.826759907,0,0,0.778548119,0,0.832647353,0,0,0,0,0,0,0.841878122,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0,0,0.425900766,0.597649018,0.758361638,0,0.620586081,0,0.425900766,0,0.746586747,0.425900766,0,0,0,0,0.425900766,0,0,0.686819847
0,0,0,0,0,0.759427239,0,0,0,0,0,0,0,0,0,0,0.835897436,0,0,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0,0.683616384
0,0,0,0,0,0,0,0,0.749190809,0,0,0,0.717369297,0,0.731655012,0.7801332,0.835897436,0.826759907,0,0,0,0.847985348,0,0.847985348,0.854092574,0,0.82983683,0.854092574,0,0,0,0,0,0,0,0,0.597649018,0.722504163,0,0,0,0.811641692,0.754452214,0,0,0.597649018,0,0,0,0,0,0,0.746586747,0.425900766,0.425900766,0,0,0,0,0.425900766,0.823936064,0.832993673
0.771468531,0,0,0,0,0.759427239,0,0,0.749190809,0.728797869,0,0,0.717369297,0,0.731655012,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0.778548119,0.841878122,0,0.425900766,0.853573094,0,0.425900766,0,0,0.722504163,0,0.852067932,0,0.811641692,0.754452214,0.425900766,0,0,0,0,0,0.626300366,0,0,0.746586747,0,0,0,0.425900766,0,0,0.425900766,0,0.805394605
0,0.691075591,0.621998002,0.762457542,0,0,0.747639028,0.674605395,0.749190809,0,0,0.641811522,0,0,0,0,0,0,0,0,0,0,0.832647353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597649018,0.722504163,0.785534466,0.852067932,0.425900766,0.811641692,0,0.425900766,0,0,0,0,0,0.626300366,0,0.425900766,0.746586747,0,0,0,0,0.425900766,0.425900766,0,0.823936064,0.737622378
0.771468531,0,0,0,0,0,0,0,0.749190809,0,0,0,0,0,0.731655012,0.7801332,0,0,0,0,0.778548119,0,0,0,0,0.839020979,0.82983683,0,0.778548119,0.841878122,0,0.425900766,0,0.425900766,0,0,0.597649018,0,0.785534466,0,0,0.811641692,0,0,0,0,0,0,0,0.626300366,0,0.425900766,0,0,0.425900766,0,0,0.425900766,0.425900766,0,0,0.754592075
0,0,0,0.762457542,0.786193806,0,0,0,0,0.728797869,0.721671662,0,0,0,0,0,0.835897436,0.826759907,0,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0.425900766,0.853573094,0,0,0,0.597649018,0,0.785534466,0,0,0,0,0,0.425900766,0,0.758361638,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.823936064,0.811988012
0,0,0,0,0,0,0,0,0,0,0,0,0,0.646346986,0,0.7801332,0,0,0,0,0,0,0.832647353,0,0.854092574,0.839020979,0,0.854092574,0,0,0,0,0,0,0.425900766,0.425900766,0,0,0,0.852067932,0.425900766,0,0,0,0,0,0.758361638,0,0.620586081,0,0,0.425900766,0,0,0,0.425900766,0,0.425900766,0,0,0,0.632687313
0.771468531,0,0,0,0,0.759427239,0,0,0,0,0.721671662,0,0,0.646346986,0,0.7801332,0.835897436,0,0.851235431,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0,0,0.785534466,0,0.425900766,0,0.754452214,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0.425900766,0,0,0.657162837
0,0,0,0,0,0.759427239,0.747639028,0,0,0,0.721671662,0,0,0,0,0,0.835897436,0,0.851235431,0.839020979,0.778548119,0,0,0,0,0.839020979,0.82983683,0,0.778548119,0,0.838974359,0,0,0,0,0.425900766,0,0,0.785534466,0,0,0,0,0,0,0.597649018,0,0,0,0.626300366,0.425900766,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0.425900766,0.823936064,0.814845155
0,0,0,0.762457542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.722504163,0,0,0.425900766,0,0,0,0,0,0.758361638,0,0.620586081,0.626300366,0,0,0,0,0,0,0,0.425900766,0,0.425900766,0,0.524255744
0.771468531,0.691075591,0.621998002,0,0.786193806,0,0,0,0,0,0.721671662,0,0.717369297,0,0,0,0.835897436,0,0,0,0.778548119,0.847985348,0,0,0,0,0,0,0.778548119,0,0,0,0.853573094,0.425900766,0,0,0.597649018,0,0,0.852067932,0.425900766,0,0.754452214,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0.821125541
0,0,0,0,0,0.759427239,0,0,0,0.728797869,0.721671662,0.641811522,0.717369297,0,0.731655012,0.7801332,0,0,0,0.839020979,0.778548119,0.847985348,0,0,0.854092574,0.839020979,0,0,0,0,0.838974359,0,0,0,0,0.425900766,0,0,0,0,0,0.811641692,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.823936064,0.835897436
0,0.691075591,0,0,0,0.759427239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761971362
0,0,0,0.762457542,0,0,0,0,0,0.728797869,0.721671662,0,0,0,0,0,0,0.826759907,0,0,0.778548119,0,0,0,0,0,0,0,0.778548119,0.841878122,0,0,0,0,0,0,0,0,0,0,0,0.811641692,0.754452214,0,0.425900766,0,0.758361638,0.425900766,0,0,0,0,0.746586747,0.425900766,0,0,0,0.425900766,0,0,0,0.802537463
0,0,0,0,0,0,0,0.674605395,0,0,0,0,0,0,0.731655012,0,0,0,0.851235431,0,0,0.847985348,0.832647353,0,0,0,0,0.854092574,0,0.841878122,0.838974359,0,0,0,0,0,0,0,0,0,0,0,0.754452214,0,0,0.597649018,0,0.425900766,0,0.626300366,0,0,0,0,0,0,0,0.425900766,0,0,0,0.841831502
0,0,0,0,0.786193806,0,0,0,0,0.728797869,0,0.641811522,0.717369297,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.425900766,0.811641692,0,0,0.425900766,0,0.758361638,0.425900766,0,0,0,0.425900766,0.746586747,0,0,0,0,0.425900766,0.425900766,0,0,0.558148518
0,0,0,0,0,0.759427239,0,0,0,0,0,0,0,0,0.731655012,0.7801332,0.835897436,0,0.851235431,0.839020979,0,0.847985348,0,0.847985348,0,0.839020979,0.82983683,0,0,0,0.838974359,0,0,0,0.425900766,0.425900766,0,0,0,0,0.425900766,0.811641692,0,0,0,0.597649018,0,0.425900766,0.620586081,0.626300366,0,0,0,0.425900766,0,0,0,0,0,0.425900766,0,0.784875125
0,0.691075591,0,0,0.786193806,0.759427239,0,0,0,0,0.721671662,0,0,0,0,0,0,0.826759907,0,0,0,0.847985348,0,0,0,0,0,0,0.778548119,0,0,0,0.853573094,0,0,0,0.597649018,0,0,0,0,0,0,0,0.425900766,0.597649018,0.758361638,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0.77018315
0,0.691075591,0,0,0,0,0.747639028,0,0,0.728797869,0.721671662,0,0,0.646346986,0.731655012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.823936064,0.728218448
0,0,0,0,0,0,0,0,0,0,0.721671662,0,0,0.646346986,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0.838974359,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.620586081,0.626300366,0,0,0,0,0,0,0,0,0,0,0,0.677542458
0,0,0,0,0.786193806,0,0.747639028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852067932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806666667
0,0,0,0,0,0,0,0.674605395,0.749190809,0,0.721671662,0,0,0,0.731655012,0,0,0,0,0.839020979,0.778548119,0,0,0,0.854092574,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.785534466,0,0,0,0,0.425900766,0.425900766,0.597649018,0.758361638,0,0.620586081,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.743383283
0,0,0.621998002,0,0.786193806,0,0,0,0,0,0,0,0.717369297,0.646346986,0,0,0,0,0.851235431,0,0.778548119,0.847985348,0.832647353,0.847985348,0.854092574,0,0.82983683,0.854092574,0,0.841878122,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0.597649018,0.758361638,0,0.620586081,0,0,0.425900766,0,0,0.425900766,0,0,0,0,0.425900766,0.823936064,0.827059607
0,0,0,0,0,0,0.747639028,0,0,0,0,0,0,0.646346986,0,0.7801332,0,0,0,0,0,0,0,0,0,0,0.82983683,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0.425900766,0,0,0,0,0.573752914
0,0,0.621998002,0,0,0,0.747639028,0,0.749190809,0.728797869,0.721671662,0,0,0,0.731655012,0,0,0,0,0,0,0,0,0,0,0,0.82983683,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0.785534466,0.852067932,0,0.811641692,0,0,0.425900766,0,0,0,0.620586081,0,0.425900766,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0.68985015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0.832647353,0,0,0,0,0,0,0.841878122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832647353
0.771468531,0,0,0,0.786193806,0,0,0,0,0,0.721671662,0,0,0.646346986,0,0.7801332,0.835897436,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0.838974359,0.425900766,0,0,0,0.425900766,0.597649018,0,0,0.852067932,0,0.811641692,0,0,0,0.597649018,0.758361638,0,0,0.626300366,0.425900766,0,0,0.425900766,0,0,0,0.425900766,0,0.425900766,0.823936064,0.731561772
0,0.691075591,0,0,0.786193806,0,0,0,0,0,0,0.641811522,0,0.646346986,0,0,0,0.826759907,0,0.839020979,0,0,0,0.847985348,0.854092574,0,0,0,0,0,0,0,0.853573094,0,0,0.425900766,0.597649018,0,0,0,0,0,0,0,0,0.597649018,0.758361638,0.425900766,0,0.626300366,0,0,0,0,0,0.425900766,0.425900766,0.425900766,0,0,0.823936064,0.702064602
0.771468531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0.811641692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.690742591
0,0,0,0,0,0,0,0,0,0,0,0,0,0.646346986,0.731655012,0,0,0,0,0.839020979,0,0.847985348,0,0.847985348,0.854092574,0,0,0,0.778548119,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0,0,0,0.425900766,0,0.758361638,0,0,0,0,0,0,0,0.425900766,0,0.425900766,0,0,0,0.823936064,0.826620047
0,0,0,0,0,0,0,0,0,0.728797869,0,0,0,0,0,0.7801332,0.835897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746586747,0,0.425900766,0,0,0,0,0,0,0.766240426
0,0,0.621998002,0.762457542,0,0,0,0,0,0.728797869,0.721671662,0,0,0.646346986,0.731655012,0,0,0,0,0.839020979,0,0,0,0,0,0.839020979,0,0,0,0.841878122,0,0.425900766,0.853573094,0,0,0.425900766,0.597649018,0,0,0,0.425900766,0.811641692,0,0,0,0,0.758361638,0.425900766,0,0.626300366,0,0.425900766,0,0.425900766,0,0.425900766,0,0,0,0,0,0.654072594
0,0,0.621998002,0.762457542,0,0,0,0,0,0,0,0,0,0,0,0,0.835897436,0,0,0,0.778548119,0,0,0,0,0.839020979,0,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0.785534466,0,0,0,0.754452214,0.425900766,0.425900766,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0.425900766,0,0.425900766,0,0.537755578
0,0,0.621998002,0.762457542,0,0,0.747639028,0,0,0.728797869,0,0,0,0.646346986,0,0,0,0,0,0.839020979,0,0,0.832647353,0.847985348,0,0,0,0,0,0,0,0,0.853573094,0.425900766,0.425900766,0.425900766,0,0,0,0.852067932,0,0,0,0.425900766,0,0,0,0,0,0,0.425900766,0,0.746586747,0,0,0,0,0,0,0,0.823936064,0.745800866
0.771468531,0,0,0,0,0.759427239,0.747639028,0,0.749190809,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0.847985348,0,0,0,0,0,0,0.838974359,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.746586747,0.425900766,0.425900766,0,0,0,0,0,0,0.793479853
0,0,0,0,0,0,0,0,0,0,0.721671662,0.641811522,0,0,0,0,0,0.826759907,0.851235431,0,0,0,0.832647353,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626300366,0,0,0.746586747,0,0,0,0,0,0,0,0,0.811941392
0,0,0,0.762457542,0,0.759427239,0,0,0,0,0,0,0.717369297,0,0.731655012,0,0,0.826759907,0,0.839020979,0.778548119,0.847985348,0,0,0,0.839020979,0.82983683,0,0,0,0,0,0.853573094,0,0,0,0,0.722504163,0,0,0.425900766,0,0.754452214,0,0,0,0,0,0,0.626300366,0,0,0,0.425900766,0.425900766,0.425900766,0,0,0.425900766,0,0,0.7999001
0,0,0,0,0,0,0,0.674605395,0.749190809,0.728797869,0.721671662,0,0,0,0.731655012,0,0,0,0,0,0,0,0.832647353,0,0,0,0,0,0.778548119,0,0,0,0,0,0.425900766,0,0,0,0,0.852067932,0,0,0,0.425900766,0.425900766,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0.655937396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0.778548119,0,0,0,0,0,0.82983683,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823936064,0.784342324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7801332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758361638,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0.686786547
0,0,0,0,0.786193806,0,0,0,0,0,0.721671662,0,0,0,0.731655012,0,0.835897436,0,0,0.839020979,0,0,0,0,0,0,0.82983683,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758361638,0,0.620586081,0,0,0.425900766,0,0,0,0,0.425900766,0,0.425900766,0,0.823936064,0.779114219
0,0,0.621998002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0.425900766
0,0,0,0,0.786193806,0.759427239,0,0,0,0,0,0,0,0,0,0.7801332,0,0.826759907,0,0,0,0,0,0.847985348,0.854092574,0,0,0,0,0,0.838974359,0,0,0,0,0,0,0.722504163,0,0.852067932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0,0.842444222
0,0.691075591,0,0.762457542,0,0,0,0,0,0,0,0.641811522,0,0.646346986,0,0,0,0,0.851235431,0,0,0,0,0,0.854092574,0,0,0,0,0,0,0,0.853573094,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.620586081,0,0,0,0.746586747,0,0,0,0.425900766,0,0,0,0,0.749490509
0,0,0,0.762457542,0.786193806,0,0,0,0.749190809,0,0,0,0,0.646346986,0,0,0,0.826759907,0,0,0,0.847985348,0,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785534466,0.852067932,0.425900766,0.811641692,0,0,0,0,0.758361638,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.827106227
0,0.691075591,0,0,0.786193806,0,0,0,0,0,0,0,0,0,0.731655012,0,0,0,0,0,0.778548119,0,0,0,0,0.839020979,0,0,0.778548119,0,0.838974359,0,0.853573094,0,0.425900766,0,0.597649018,0,0,0,0,0,0,0.425900766,0.425900766,0.597649018,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0.425900766,0,0.693020313
0,0,0,0,0,0,0,0,0.749190809,0,0,0,0,0,0,0.7801332,0.835897436,0.826759907,0.851235431,0.839020979,0,0,0.832647353,0.847985348,0.854092574,0,0.82983683,0,0.778548119,0,0.838974359,0,0,0,0,0,0,0,0.785534466,0,0,0.811641692,0.754452214,0,0,0,0,0,0.620586081,0,0.425900766,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0.844642025
0,0,0.621998002,0,0,0,0,0.674605395,0,0.728797869,0,0.641811522,0,0,0,0,0.835897436,0,0.851235431,0,0,0,0,0,0,0,0,0.854092574,0,0.841878122,0,0.425900766,0,0,0,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0,0,0,0.620586081,0,0,0.425900766,0,0.425900766,0,0,0,0.425900766,0.425900766,0,0.823936064,0.550629371
0,0.691075591,0.621998002,0,0,0,0.747639028,0.674605395,0,0,0.721671662,0,0,0,0,0.7801332,0,0,0,0,0,0,0,0.847985348,0,0,0.82983683,0,0,0,0,0,0,0,0.425900766,0,0,0.722504163,0,0,0,0,0,0,0,0,0,0,0.620586081,0,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0,0.752787213
0,0,0,0.762457542,0,0,0.747639028,0,0,0,0.721671662,0,0,0,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0.778548119,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0.754452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.823936064,0.833653014
0,0.691075591,0,0,0,0,0,0,0.749190809,0,0.721671662,0,0.717369297,0.646346986,0,0,0,0,0,0,0,0,0.832647353,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754452214,0,0.425900766,0,0.758361638,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0,0,0,0,0,0,0.728704629
0.771468531,0.691075591,0.621998002,0,0,0,0,0.674605395,0,0,0,0,0,0,0,0.7801332,0,0,0.851235431,0,0,0.847985348,0,0,0,0.839020979,0,0,0,0.841878122,0,0,0.853573094,0,0,0,0,0.722504163,0,0,0,0.811641692,0,0,0,0,0,0.425900766,0.620586081,0,0.425900766,0.425900766,0,0.425900766,0,0,0,0.425900766,0,0.425900766,0,0.755171495
0,0,0.621998002,0.762457542,0,0,0,0,0,0.728797869,0,0,0.717369297,0,0.731655012,0,0.835897436,0,0,0,0,0.847985348,0,0,0,0.839020979,0,0.854092574,0,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0,0,0,0.425900766,0,0.758361638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823936064,0.806180486
0,0.691075591,0,0,0,0,0,0.674605395,0,0.728797869,0,0,0,0,0,0.7801332,0,0,0.851235431,0.839020979,0,0,0,0,0,0,0,0,0,0.841878122,0.838974359,0.425900766,0.853573094,0.425900766,0,0,0,0,0,0,0,0.811641692,0,0,0,0,0,0.425900766,0,0.626300366,0,0.425900766,0,0,0,0,0,0,0,0,0,0.802630703
